# Ae9Ap9 Model output file: FlockThesis/FlockThesisRun.AE9.output_pctile_flux_65.txt
# Ae9Ap9 Software Version:  1.55.002
#
# Model type:               AE9
# Particle species:         e-
# Flux type:                1PtDiff
# Flux direction:           Omnidirectional
# Energy levels (MeV):       0.04 0.07 0.1 0.25 0.5 0.75 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 8.5 10
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s/MeV)
59593.19061343,-0.39926429,-0.48660223,-0.86069575,7.02431452e+06,6.35914233e+06,3.72376590e+06,1.41574672e+06,4.46321674e+05,1.54905218e+05,4.20184865e+04,7.15098633e+03,1.08938987e+03,2.38300459e+02,8.37950868e+01,3.35385856e+01,1.33715838e+01,6.07955850e+00,2.96831204e+00,1.62647035e+00,8.68252385e-01,5.06379588e-01,2.46180256e-01,3.78751408e-02,0.00000000e+00
59593.19072917,-0.40713874,-0.49238190,-0.85368430,7.69674869e+06,6.86771953e+06,3.78633480e+06,1.36796805e+06,4.22948340e+05,1.51321763e+05,4.30794144e+04,7.40959954e+03,1.12799568e+03,2.43148427e+02,8.52891029e+01,3.38411217e+01,1.30248125e+01,5.56375432e+00,2.60522707e+00,1.41138086e+00,7.66455633e-01,4.47260375e-01,2.00253543e-01,8.93897719e-03,0.00000000e+00
59593.19084491,-0.41496140,-0.49809901,-0.84656432,8.49649181e+06,7.44858048e+06,3.82732356e+06,1.29925763e+06,3.90803466e+05,1.43526572e+05,4.33360068e+04,7.59098609e+03,1.16054028e+03,2.45849415e+02,8.55858400e+01,3.34539516e+01,1.23838399e+01,4.97230638e+00,2.21178086e+00,1.17104294e+00,6.42561061e-01,3.76054682e-01,1.34158133e-01,0.00000000e+00,0.00000000e+00
59593.19096065,-0.42273129,-0.50375282,-0.83933672,9.43382070e+06,8.13666259e+06,3.91063575e+06,1.23209145e+06,3.54242965e+05,1.30940642e+05,4.17793804e+04,7.45394735e+03,1.14519650e+03,2.37856684e+02,8.16604166e+01,3.12976419e+01,1.11523835e+01,4.26097372e+00,1.80244746e+00,9.25181963e-01,5.07406862e-01,2.98159026e-01,7.06306495e-02,0.00000000e+00,0.00000000e+00
59593.19107639,-0.43044741,-0.50934261,-0.83200240,1.04748411e+07,8.91062926e+06,4.02674792e+06,1.16326737e+06,3.13333086e+05,1.14104621e+05,3.84510440e+04,7.02587795e+03,1.09352881e+03,2.23398429e+02,7.55853761e+01,2.83293485e+01,9.74085785e+00,3.57484212e+00,1.44482201e+00,7.15715206e-01,3.88275855e-01,2.07867932e-01,1.79895018e-02,0.00000000e+00,0.00000000e+00
59593.19119213,-0.43810879,-0.51486768,-0.82456230,1.16773783e+07,9.83539957e+06,4.20852188e+06,1.10203491e+06,2.71910312e+05,9.47046218e+04,3.35745532e+04,6.28831648e+03,1.00061023e+03,2.01601276e+02,6.72768329e+01,2.45158834e+01,8.12235292e+00,2.87208071e+00,1.11551716e+00,5.31937629e-01,2.82986627e-01,1.02428012e-01,1.11250597e-03,0.00000000e+00,0.00000000e+00
59593.19130787,-0.44571444,-0.52032732,-0.81701737,1.28511729e+07,1.07525155e+07,4.40844155e+06,1.04828755e+06,2.33369147e+05,7.60170940e+04,2.83558042e+04,5.45236696e+03,8.91311962e+02,1.77886039e+02,5.86894380e+01,2.07473903e+01,6.59501674e+00,2.23811508e+00,8.32834577e-01,3.58954541e-01,1.79436489e-01,2.23272080e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19142361,-0.45326340,-0.52572083,-0.80936855,1.43899929e+07,1.19217028e+07,4.67507633e+06,1.01012798e+06,2.01707679e+05,6.00316149e+04,2.29936590e+04,4.50125654e+03,7.60263517e+02,1.51928151e+02,4.99203923e+01,1.71529389e+01,5.20259478e+00,1.68936304e+00,6.03568225e-01,2.05818677e-01,4.41815545e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19153935,-0.46075471,-0.53104752,-0.80161684,1.59481026e+07,1.31021347e+07,4.96364970e+06,9.82825935e+05,1.74992950e+05,4.64143786e+04,1.81332798e+04,3.60535300e+03,6.31152024e+02,1.26838447e+02,4.17347334e+01,1.39495939e+01,4.01584589e+00,1.23814138e+00,4.13935433e-01,8.01351187e-02,3.14050943e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19165509,-0.46818742,-0.53630672,-0.79376319,1.54370319e+07,1.24430475e+07,4.47911850e+06,8.01559801e+05,1.25218516e+05,2.92439057e+04,1.16071468e+04,2.39687805e+03,4.48783907e+02,9.26477180e+01,3.08064926e+01,9.97886612e+00,2.71344316e+00,7.92150010e-01,2.34786549e-01,8.01488472e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19177083,-0.47556057,-0.54149776,-0.78580862,1.51396743e+07,1.19086522e+07,4.05704458e+06,6.56288646e+05,8.89289950e+04,1.84107956e+04,7.25178833e+03,1.58689718e+03,3.26049609e+02,7.04330702e+01,2.37349352e+01,7.37240697e+00,1.87065332e+00,5.13831905e-01,1.17180518e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19188657,-0.48287324,-0.54661998,-0.77775414,1.73266856e+07,1.34552277e+07,4.45882011e+06,6.77539416e+05,8.21918279e+04,1.52571000e+04,5.80674040e+03,1.32424289e+03,2.92775533e+02,6.56897762e+01,2.23353285e+01,6.67131780e+00,1.58073133e+00,4.07687042e-01,3.55616395e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19200232,-0.49012449,-0.55167272,-0.76960076,1.96511697e+07,1.50302896e+07,4.79223927e+06,6.88362621e+05,7.65088689e+04,1.30726969e+04,4.82994797e+03,1.14127833e+03,2.71597831e+02,6.43235729e+01,2.17542993e+01,6.17887649e+00,1.36357201e+00,3.33848106e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19211806,-0.49731341,-0.55665534,-0.76134952,2.19237783e+07,1.65526621e+07,5.09989713e+06,6.98381785e+05,7.20869622e+04,1.14266480e+04,4.09045966e+03,9.99627565e+02,2.55728587e+02,6.40184852e+01,2.14711529e+01,5.81085916e+00,1.19661660e+00,2.79421550e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19223380,-0.50443906,-0.56156720,-0.75300148,1.07647810e+07,8.04917395e+06,2.39988829e+06,3.14153907e+05,3.02425835e+04,4.48733769e+03,1.57874227e+03,4.08802867e+02,1.13343567e+02,2.97755584e+01,9.89451182e+00,2.57238688e+00,4.95564950e-01,1.11059897e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19234954,-0.51150055,-0.56640769,-0.74455768,4.87312744e+06,3.66200236e+06,1.08072882e+06,1.38933243e+05,1.29266946e+04,1.86775792e+03,6.42679004e+02,1.65738224e+02,4.60700866e+01,1.21690201e+01,4.02584225e+00,1.03908234e+00,1.86183034e-01,4.14319896e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19246528,-0.51849698,-0.57117617,-0.73601920,2.79715801e+05,2.12271833e+05,6.09329980e+04,7.50963946e+03,6.50025121e+02,9.02401837e+01,3.02409246e+01,7.89454723e+00,2.23058269e+00,5.93297568e-01,1.92981033e-01,4.91476510e-02,7.15282769e-03,1.59174483e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19258102,-0.52542746,-0.57587205,-0.72738713,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19269676,-0.53229111,-0.58049473,-0.71866256,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19281250,-0.53908705,-0.58504362,-0.70984661,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19292824,-0.54581442,-0.58951813,-0.70094038,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19304398,-0.55247236,-0.59391770,-0.69194502,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19315972,-0.55906003,-0.59824176,-0.68286165,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19327546,-0.56557658,-0.60248977,-0.67369145,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19339120,-0.57202119,-0.60666118,-0.66443557,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19350694,-0.57839303,-0.61075547,-0.65509519,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19362269,-0.58469130,-0.61477210,-0.64567150,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19373843,-0.59091520,-0.61871057,-0.63616569,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19385417,-0.59706393,-0.62257038,-0.62657897,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19396991,-0.60313670,-0.62635103,-0.61691257,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19408565,-0.60913275,-0.63005204,-0.60716770,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19420139,-0.61505132,-0.63367294,-0.59734560,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19431713,-0.62089164,-0.63721326,-0.58744753,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19443287,-0.62665298,-0.64067256,-0.57747475,1.18824611e+02,1.07118215e+02,4.66559620e+01,4.41843084e+00,2.28120653e-01,9.76804185e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19454861,-0.63233460,-0.64405040,-0.56742851,2.45176611e+02,2.20915643e+02,1.00458315e+02,9.88234179e+00,5.17028481e-01,1.40274613e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19466435,-0.63793578,-0.64734634,-0.55731010,2.47893603e+02,2.23109374e+02,1.07062094e+02,1.09941742e+01,5.84579015e-01,2.11898482e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19478009,-0.64345580,-0.65055996,-0.54712080,2.38991455e+02,2.15124091e+02,1.07582798e+02,1.14998415e+01,6.19672906e-01,3.06432258e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19489583,-0.64889397,-0.65369085,-0.53686192,3.39099790e+02,3.05776647e+02,1.54570100e+02,1.69779520e+01,9.20679936e-01,2.68650718e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19501157,-0.65424959,-0.65673862,-0.52653474,4.34176929e+02,3.92531720e+02,2.01415354e+02,2.29142950e+01,1.25207867e+00,2.08225305e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19512732,-0.65952198,-0.65970287,-0.51614059,4.48517126e+02,4.07092187e+02,2.13620273e+02,2.55483054e+01,1.41139283e+00,1.45748973e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19524306,-0.66471046,-0.66258322,-0.50568079,3.88062019e+02,3.54296741e+02,1.92142749e+02,2.45941652e+01,1.37924401e+00,1.58800854e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19535880,-0.66981439,-0.66537932,-0.49515666,3.33483543e+02,3.06027217e+02,1.70614492e+02,2.31254359e+01,1.31262428e+00,1.37289905e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19547454,-0.67483309,-0.66809079,-0.48456955,2.98619978e+02,2.74513372e+02,1.54473100e+02,2.15493387e+01,1.23148831e+00,1.26434889e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19559028,-0.67976595,-0.67071730,-0.47392080,2.54444466e+02,2.34511464e+02,1.33743471e+02,1.94008430e+01,1.11810130e+00,9.06149221e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19570602,-0.68461233,-0.67325851,-0.46321176,2.05612765e+02,1.90240942e+02,1.10631683e+02,1.69217625e+01,9.85547803e-01,4.40989876e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19582176,-0.68937161,-0.67571409,-0.45244380,1.57057821e+02,1.46178852e+02,8.75025372e+01,1.43845967e+01,8.48845931e-01,3.47937990e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19593750,-0.69404318,-0.67808374,-0.44161828,1.23328753e+02,1.15395801e+02,7.09412446e+01,1.24204776e+01,7.48026707e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19605324,-0.69862646,-0.68036714,-0.43073659,1.03748440e+02,9.73426814e+01,6.07982304e+01,1.10556644e+01,6.83004229e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19616898,-0.70312086,-0.68256401,-0.41980010,8.46120899e+01,7.96777077e+01,5.07975651e+01,9.67528465e+00,6.15280373e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19628472,-0.70752580,-0.68467407,-0.40881021,6.72475324e+01,6.36291571e+01,4.16448658e+01,8.38183411e+00,5.50186698e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19640046,-0.71184072,-0.68669704,-0.39776831,5.07128303e+01,4.83372557e+01,3.28959650e+01,7.13610291e+00,4.87228002e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19651620,-0.71606509,-0.68863267,-0.38667580,3.84474493e+01,3.68582748e+01,2.59641757e+01,5.98269583e+00,4.20991126e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19663194,-0.72019835,-0.69048071,-0.37553411,2.98677261e+01,2.85759235e+01,2.02284577e+01,4.70220260e+00,3.33952258e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19674769,-0.72423998,-0.69224093,-0.36434464,2.20907505e+01,2.10615567e+01,1.49412713e+01,3.48868649e+00,2.50123679e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19686343,-0.72818946,-0.69391310,-0.35310882,1.52439400e+01,1.44599919e+01,1.02916732e+01,2.41910616e+00,1.75780130e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19697917,-0.73204631,-0.69549700,-0.34182808,9.69597757e+00,9.12477919e+00,6.52598491e+00,1.54922483e+00,1.14870794e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19709491,-0.73581001,-0.69699243,-0.33050385,5.70997679e+00,5.31833165e+00,3.82661093e+00,9.19930108e-01,7.00194880e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19721065,-0.73948010,-0.69839921,-0.31913757,4.16863981e+00,3.87448862e+00,2.79187524e+00,6.74144580e-01,5.17763911e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19732639,-0.74305610,-0.69971714,-0.30773070,3.50241280e+00,3.25146160e+00,2.34592764e+00,5.68831697e-01,4.40129596e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19744213,-0.74653756,-0.70094607,-0.29628467,2.89939910e+00,2.68757208e+00,1.94206357e+00,4.73331664e-01,3.69723842e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19755787,-0.74992404,-0.70208583,-0.28480094,2.42731971e+00,2.24609315e+00,1.62567273e+00,3.98425046e-01,3.14529677e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
59593.19767361,-0.75321510,-0.70313628,-0.27328098,1.77164220e+00,1.63463386e+00,1.18545433e+00,2.92783014e-01,2.34991224e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
